,minutes_watched,clv,clv_wins,region,channel
1304,393.0,91.5,91.5,Rest_of_the_world,Other
1305,1936.0,208.8,208.8,West_EU,LinkedIn
1306,1940.0,143.99,143.99,West_EU,Facebook
1307,227.0,27.0,27.0,USA/Canada/As,Friend
1308,4828.0,111.62,111.62,West_EU,Friend
1309,171.0,142.14,142.14,West_EU,YouTube
1310,297.0,119.0,119.0,USA/Canada/As,LinkedIn
1311,1278.0,62.58,62.58,Rest_of_the_world,Friend
1312,1228.0,147.0,147.0,Rest_of_the_world,Facebook
1313,101.0,118.64,118.64,USA/Canada/As,LinkedIn
1314,135.0,62.58,62.58,Rest_of_the_world,Twitter
1315,262.0,119.0,119.0,Rest_of_the_world,Google
1316,148.0,86.24,86.24,Rest_of_the_world,Facebook
1317,411.0,62.58,62.58,Rest_of_the_world,Twitter
1318,29.0,119.0,119.0,USA/Canada/As,Instagram
1319,669.0,119.0,119.0,USA/Canada/As,YouTube
1320,279.0,119.27,119.27,Rest_of_the_world,LinkedIn
1321,329.0,62.58,62.58,Rest_of_the_world,Twitter
1322,288508.0,34.2,34.2,Rest_of_the_world,Facebook
1323,207.0,62.58,62.58,Rest_of_the_world,Facebook
1324,8349.0,119.09,119.09,USA/Canada/As,Other
1325,1.0,119.0,119.0,USA/Canada/As,YouTube
1326,107.0,62.58,62.58,Rest_of_the_world,Facebook
1327,350.0,62.58,62.58,Rest_of_the_world,Twitter
1328,1591.0,64.8,64.8,West_EU,Friend
1329,786.0,155.2,155.2,USA/Canada/As,Instagram
1330,260.0,62.58,62.58,Rest_of_the_world,Friend
1331,607.0,119.0,119.0,Rest_of_the_world,Twitter
1332,80.0,119.0,119.0,Rest_of_the_world,Friend
1333,194.0,62.58,62.58,Rest_of_the_world,LinkedIn
1334,2849.0,229.66,229.66,Rest_of_the_world,Facebook
1335,2891.0,101.02,101.02,Rest_of_the_world,Instagram
1336,53.0,119.0,119.0,Rest_of_the_world,LinkedIn
1337,615.0,82.04,82.04,Rest_of_the_world,Friend
1338,52.0,119.0,119.0,USA/Canada/As,Facebook
1339,3635.0,119.0,119.0,USA/Canada/As,YouTube
1340,1882.0,62.58,62.58,Rest_of_the_world,Instagram
1341,198.0,119.0,119.0,USA/Canada/As,LinkedIn
1342,109.0,62.58,62.58,Rest_of_the_world,LinkedIn
1343,38.0,119.0,119.0,USA/Canada/As,Twitter
1344,1453.0,62.58,62.58,Rest_of_the_world,Facebook
1345,933.0,141.64,141.64,West_EU,LinkedIn
1346,979.0,36.0,36.0,Rest_of_the_world,LinkedIn
1347,899.0,145.72,145.72,West_EU,Other
1348,784.0,174.0,174.0,USA/Canada/As,Google
1349,454.0,91.5,91.5,Rest_of_the_world,YouTube
1350,1289.0,42.8,42.8,West_EU,Facebook
1351,972.0,27.0,27.0,Rest_of_the_world,Friend
1352,1836.0,144.01,144.01,West_EU,YouTube
1353,1242.0,118.32,118.32,Rest_of_the_world,Google
1354,235.0,118.88,118.88,USA/Canada/As,Google
1355,976.0,84.14,84.14,Rest_of_the_world,Facebook
1356,419.0,62.58,62.58,Rest_of_the_world,Google
1357,106.0,62.58,62.58,Rest_of_the_world,LinkedIn
1358,1.0,62.57,62.57,Rest_of_the_world,LinkedIn
1359,1.0,62.58,62.58,West_EU,LinkedIn
1360,2247.0,143.53,143.53,West_EU,Facebook
1361,1186.0,9.5,9.5,USA/Canada/As,Facebook
1362,879.0,143.52,143.52,Rest_of_the_world,YouTube
1363,1074.0,147.58,147.58,West_EU,Instagram
1364,605.0,62.58,62.58,Rest_of_the_world,Facebook
1365,970.0,36.0,36.0,USA/Canada/As,YouTube
1366,795.0,62.58,62.58,Rest_of_the_world,Google
1367,1636.0,119.02,119.02,West_EU,Instagram
1368,7413.0,62.58,62.58,Rest_of_the_world,LinkedIn
1369,1806.0,64.8,64.8,Rest_of_the_world,Instagram
1370,237.0,62.58,62.58,Rest_of_the_world,LinkedIn
1371,22621.0,151.3,151.3,USA/Canada/As,Other
1372,68.0,144.47,144.47,West_EU,YouTube
1373,325.0,62.58,62.58,Rest_of_the_world,Friend
1374,35.0,150.78,150.78,USA/Canada/As,Google
1375,12126.0,62.58,62.58,Rest_of_the_world,Friend
1376,941.0,27.0,27.0,Rest_of_the_world,LinkedIn
1377,386.0,119.0,119.0,Rest_of_the_world,Friend
1378,738.0,119.38,119.38,USA/Canada/As,YouTube
1379,8312.0,119.36,119.36,USA/Canada/As,YouTube
1380,1235.0,142.14,142.14,West_EU,LinkedIn
1381,2134.0,62.58,62.58,Rest_of_the_world,Friend
1382,80.0,118.73,118.73,USA/Canada/As,Facebook
1383,568.0,196.81,196.81,Rest_of_the_world,YouTube
1384,678.0,113.46,113.46,Rest_of_the_world,LinkedIn
1385,6008.0,185.99,185.99,Rest_of_the_world,LinkedIn
1386,506.0,187.32,187.32,West_EU,Facebook
1387,12.0,119.02,119.02,USA/Canada/As,LinkedIn
1388,2880.0,62.58,62.58,Rest_of_the_world,Facebook
1389,47.0,119.0,119.0,USA/Canada/As,YouTube
1390,2401.0,314.26,281.105,West_EU,Google
1391,515.0,78.87,78.87,Rest_of_the_world,LinkedIn
1392,1703.0,119.0,119.0,Rest_of_the_world,Other
1393,37.0,118.66,118.66,USA/Canada/As,Other
1394,1224.0,62.58,62.58,Rest_of_the_world,Facebook
1395,843.0,25.65,25.65,Rest_of_the_world,Facebook
1396,649.0,240.0,240.0,Rest_of_the_world,YouTube
1397,210.0,119.0,119.0,Rest_of_the_world,Other
1398,844.0,36.0,36.0,Rest_of_the_world,Facebook
1399,310.0,197.97,197.97,USA/Canada/As,LinkedIn
1400,551.0,133.04,133.04,Rest_of_the_world,Facebook
1401,264.0,119.0,119.0,USA/Canada/As,LinkedIn
1402,8.0,118.52,118.52,USA/Canada/As,Twitter
1403,2606.0,119.0,119.0,Rest_of_the_world,Google
1404,60628.0,30.6,30.6,Rest_of_the_world,Facebook
1405,679.0,36.0,36.0,USA/Canada/As,Facebook
1406,875.0,118.48,118.48,USA/Canada/As,Facebook
1407,162.0,62.58,62.58,Rest_of_the_world,Facebook
1408,469.0,62.58,62.58,Rest_of_the_world,LinkedIn
1409,185.0,119.0,119.0,Rest_of_the_world,LinkedIn
1410,681.0,62.58,62.58,Rest_of_the_world,Twitter
1411,55.0,138.0,138.0,USA/Canada/As,Friend
1412,6607.0,36.0,36.0,Rest_of_the_world,Friend
1413,1321.0,67.46,67.46,Rest_of_the_world,LinkedIn
1414,475.0,62.58,62.58,Rest_of_the_world,Facebook
1415,1587.0,144.36,144.36,West_EU,LinkedIn
1416,35.0,119.0,119.0,USA/Canada/As,YouTube
1417,555.0,119.0,119.0,USA/Canada/As,Facebook
1418,405.0,19.0,19.0,Rest_of_the_world,Facebook
1419,341.0,62.22,62.22,Rest_of_the_world,LinkedIn
1420,606.0,62.58,62.58,Rest_of_the_world,Facebook
1421,250.0,62.58,62.58,Rest_of_the_world,Facebook
1422,3517.0,36.0,36.0,Rest_of_the_world,Friend
1423,1758.0,119.11,119.11,USA/Canada/As,Facebook
1424,995.0,64.8,64.8,Rest_of_the_world,Other
1425,71.0,118.84,118.84,USA/Canada/As,LinkedIn
1426,0.0,119.0,119.0,USA/Canada/As,Facebook
1427,332.0,19.0,19.0,Rest_of_the_world,Instagram
1428,310.0,119.0,119.0,Rest_of_the_world,LinkedIn
1429,1158.0,19.0,19.0,Rest_of_the_world,LinkedIn
1430,1437.0,118.58,118.58,USA/Canada/As,Facebook
1431,176.0,119.0,119.0,Rest_of_the_world,Facebook
1432,14528.0,172.33,172.33,Rest_of_the_world,Facebook
1433,196.0,62.58,62.58,Rest_of_the_world,Facebook
1434,37.0,143.0,143.0,Rest_of_the_world,YouTube
1435,3553.0,119.0,119.0,Rest_of_the_world,Facebook
1436,2783.0,62.58,62.58,Rest_of_the_world,Facebook
1437,3306.0,64.8,64.8,USA/Canada/As,Instagram
1438,726.0,62.58,62.58,Rest_of_the_world,Friend
1439,1435.0,147.0,147.0,USA/Canada/As,LinkedIn
1440,5777.0,14.25,14.25,USA/Canada/As,LinkedIn
1441,265.0,142.88,142.88,West_EU,YouTube
1442,7568.0,64.8,64.8,USA/Canada/As,LinkedIn
1443,104.0,35.0,35.0,West_EU,YouTube
1444,25903.0,79.42,79.42,Rest_of_the_world,Google
1445,4.0,147.11,147.11,Rest_of_the_world,YouTube
1446,1540.0,129.6,129.6,USA/Canada/As,Instagram
1447,947.0,14.25,14.25,Rest_of_the_world,Facebook
1448,591.0,62.58,62.58,Rest_of_the_world,YouTube
1449,531.0,178.59,178.59,West_EU,Facebook
1450,11.0,62.58,62.58,Rest_of_the_world,Facebook
1451,352.0,119.39,119.39,USA/Canada/As,YouTube
1452,54761.0,120.59,120.59,Rest_of_the_world,YouTube
1453,1565.0,145.21,145.21,West_EU,Google
1454,1161.0,62.58,62.58,Rest_of_the_world,LinkedIn
1455,5330.0,34.2,34.2,Rest_of_the_world,Facebook
1456,205.0,77.3,77.3,Rest_of_the_world,LinkedIn
1457,5292.0,25.65,25.65,Rest_of_the_world,Facebook
1458,1278.0,62.58,62.58,Rest_of_the_world,Friend
1459,191.0,62.58,62.58,Rest_of_the_world,Facebook
1460,993.0,146.37,146.37,West_EU,LinkedIn
1461,523.0,119.0,119.0,USA/Canada/As,YouTube
1462,20.0,119.0,119.0,USA/Canada/As,Facebook
1463,35.0,119.0,119.0,USA/Canada/As,Other
1464,214.0,119.0,119.0,USA/Canada/As,Friend
1465,105.0,8.0,8.0,Rest_of_the_world,Facebook
1466,574.0,62.58,62.58,Rest_of_the_world,Friend
1467,6.0,119.0,119.0,Rest_of_the_world,Facebook
1468,45.0,146.2,146.2,West_EU,YouTube
1469,227.0,130.0,130.0,USA/Canada/As,Other
1470,2288.0,142.82,142.82,Rest_of_the_world,LinkedIn
1471,298.0,119.0,119.0,Rest_of_the_world,Facebook
1472,564.0,138.0,138.0,Rest_of_the_world,Facebook
1473,99.0,118.68,118.68,Rest_of_the_world,Friend
1474,3999.0,143.0,143.0,Rest_of_the_world,Google
1475,765.0,119.0,119.0,USA/Canada/As,Friend
1476,6655.0,119.0,119.0,Rest_of_the_world,Friend
1477,950.0,22.61,22.61,Rest_of_the_world,LinkedIn
1478,437.0,119.36,119.36,USA/Canada/As,YouTube
1479,113.0,62.58,62.58,Rest_of_the_world,YouTube
1480,3191.0,62.57,62.57,Rest_of_the_world,Friend
1481,5889.0,62.58,62.58,Rest_of_the_world,Facebook
1482,1055.0,119.0,119.0,USA/Canada/As,YouTube
1483,433.0,14.25,14.25,Rest_of_the_world,Twitter
1484,690.0,119.0,119.0,Rest_of_the_world,LinkedIn
1485,192.0,119.0,119.0,Rest_of_the_world,Other
1486,4.0,155.96,155.96,USA/Canada/As,Instagram
1487,2865.0,62.58,62.58,Rest_of_the_world,Friend
1488,3602.0,19.0,19.0,Rest_of_the_world,YouTube
1489,238.0,19.0,19.0,Rest_of_the_world,Friend
1490,687.0,62.58,62.58,Rest_of_the_world,Friend
1491,1364.0,62.58,62.58,Rest_of_the_world,Facebook
1492,3993.0,119.0,119.0,USA/Canada/As,LinkedIn
1493,1183.0,119.0,119.0,Rest_of_the_world,Google
1494,676.0,25.65,25.65,Rest_of_the_world,YouTube
1495,257.0,119.4,119.4,West_EU,Other
1496,667.0,62.58,62.58,Rest_of_the_world,LinkedIn
1497,5088.0,19.0,19.0,Rest_of_the_world,Facebook
1498,1035.0,62.58,62.58,Rest_of_the_world,LinkedIn
1499,321.0,62.58,62.58,Rest_of_the_world,LinkedIn
1500,1783.0,63.63,63.63,Rest_of_the_world,Instagram
1501,14128.0,23.37,23.37,Rest_of_the_world,Google
1502,1517.0,78.87,78.87,Rest_of_the_world,LinkedIn
1503,658.0,62.57,62.57,Rest_of_the_world,Other
1504,2322.0,64.8,64.8,Rest_of_the_world,LinkedIn
1505,776.0,146.58,146.58,Rest_of_the_world,Friend
1506,1068.0,14.25,14.25,Rest_of_the_world,Facebook
1507,1162.0,265.04,265.04,Rest_of_the_world,Google
1508,431.0,62.58,62.58,Rest_of_the_world,LinkedIn
1509,339.0,62.58,62.58,Rest_of_the_world,Friend
1510,1823.0,119.44,119.44,Rest_of_the_world,Friend
1511,335.0,36.0,36.0,Rest_of_the_world,Facebook
1512,489.0,62.58,62.58,Rest_of_the_world,Other
1513,8666.0,34.77,34.77,West_EU,Friend
1514,190.0,118.66,118.66,USA/Canada/As,LinkedIn
1515,2984.0,119.0,119.0,Rest_of_the_world,Facebook
1516,747.0,218.0,218.0,Rest_of_the_world,LinkedIn
1517,3208.0,0.0,0.0,Rest_of_the_world,Other
1518,11873.0,151.16,151.16,Rest_of_the_world,Facebook
1519,1034.0,119.0,119.0,Rest_of_the_world,Facebook
1520,160.0,119.0,119.0,West_EU,LinkedIn
1521,5627.0,62.58,62.58,Rest_of_the_world,YouTube
1522,3954.0,154.08,154.08,Rest_of_the_world,Friend
1523,210.0,62.58,62.58,Rest_of_the_world,YouTube
1524,592.0,138.68,138.68,USA/Canada/As,Friend
1525,711.0,19.0,19.0,Rest_of_the_world,Instagram
1526,33.0,36.0,36.0,Rest_of_the_world,YouTube
1527,254.0,62.58,62.58,Rest_of_the_world,Friend
1528,29.0,119.0,119.0,USA/Canada/As,LinkedIn
1529,113.0,143.25,143.25,West_EU,LinkedIn
1530,627.0,72.57,72.57,Rest_of_the_world,LinkedIn
1531,4423.0,62.57,62.57,Rest_of_the_world,LinkedIn
1532,575.0,119.0,119.0,USA/Canada/As,Facebook
1533,539.0,72.52,72.52,Rest_of_the_world,YouTube
1534,621.0,119.0,119.0,Rest_of_the_world,YouTube
1535,1327.0,62.58,62.58,Rest_of_the_world,LinkedIn
1536,2245.0,62.58,62.58,Rest_of_the_world,Google
1537,1644.0,119.0,119.0,Rest_of_the_world,Instagram
1538,40.0,119.0,119.0,USA/Canada/As,Instagram
1539,2689.0,119.0,119.0,Rest_of_the_world,YouTube
1540,632.0,174.0,174.0,USA/Canada/As,LinkedIn
1541,1102.0,119.0,119.0,USA/Canada/As,Friend
1542,6627.0,62.58,62.58,Rest_of_the_world,Google
1543,12.0,36.0,36.0,Rest_of_the_world,LinkedIn
1544,4931.0,64.8,64.8,Rest_of_the_world,Other
1545,918.0,62.58,62.58,Rest_of_the_world,Facebook
1546,148.0,137.66,137.66,USA/Canada/As,YouTube
1547,1171.0,62.58,62.58,Rest_of_the_world,Friend
1548,5348.0,119.0,119.0,USA/Canada/As,LinkedIn
1549,2583.0,62.58,62.58,Rest_of_the_world,Facebook
1550,5021.0,62.58,62.58,Rest_of_the_world,LinkedIn
1551,39.0,119.0,119.0,Rest_of_the_world,LinkedIn
1552,1034.0,180.07,180.07,West_EU,YouTube
1553,2.0,119.0,119.0,USA/Canada/As,Twitter
1554,449.0,19.0,19.0,Rest_of_the_world,Friend
1555,285.0,19.0,19.0,Rest_of_the_world,Google
1556,3418.0,87.47,87.47,West_EU,Instagram
1557,564.0,144.11,144.11,West_EU,Instagram
1558,164.0,119.0,119.0,USA/Canada/As,Instagram
1559,76.0,16.15,16.15,Rest_of_the_world,Twitter
1560,43972.0,46.36,46.36,Rest_of_the_world,Facebook
1561,3247.0,64.8,64.8,Rest_of_the_world,Google
1562,648.0,34.2,34.2,Rest_of_the_world,YouTube
1563,1149.0,119.0,119.0,USA/Canada/As,YouTube
1564,4810.0,62.57,62.57,Rest_of_the_world,YouTube
1565,420.0,119.0,119.0,Rest_of_the_world,YouTube
1566,1.0,62.58,62.58,USA/Canada/As,Twitter
1567,94.0,119.0,119.0,USA/Canada/As,Other
1568,181.0,119.0,119.0,USA/Canada/As,YouTube
1569,992.0,119.0,119.0,Rest_of_the_world,LinkedIn
1570,1781.0,119.0,119.0,Rest_of_the_world,Google
1571,75.0,19.0,19.0,West_EU,Other
1572,3980.0,64.8,64.8,Rest_of_the_world,Friend
1573,215.0,62.58,62.58,Rest_of_the_world,Facebook
1574,67.0,142.05,142.05,West_EU,YouTube
1575,4957.0,62.58,62.58,Rest_of_the_world,Friend
1576,310.0,119.0,119.0,Rest_of_the_world,LinkedIn
1577,349.0,119.0,119.0,Rest_of_the_world,Friend
1578,1124.0,209.8,209.8,West_EU,Google
1579,117.0,118.61,118.61,USA/Canada/As,YouTube
1580,45.0,144.18,144.18,West_EU,LinkedIn
1581,1511.0,62.58,62.58,Rest_of_the_world,Instagram
1582,3096.0,119.0,119.0,Rest_of_the_world,LinkedIn
1583,369.0,62.22,62.22,Rest_of_the_world,LinkedIn
1584,980.0,17.1,17.1,Rest_of_the_world,Friend
1585,1921.0,62.58,62.58,Rest_of_the_world,Facebook
1586,3383.0,72.57,72.57,Rest_of_the_world,Friend
1587,1222.0,62.58,62.58,West_EU,YouTube
1588,408.0,121.0,121.0,Rest_of_the_world,Instagram
1589,34.0,62.58,62.58,Rest_of_the_world,Friend
1590,803.0,61.2,61.2,Rest_of_the_world,Facebook
1591,3491.0,119.0,119.0,Rest_of_the_world,LinkedIn
1592,1459.0,97.87,97.87,Rest_of_the_world,Facebook
1593,13.0,118.46,118.46,USA/Canada/As,Instagram
1594,1464.0,77.07,77.07,West_EU,Friend
1595,4177.0,143.33,143.33,West_EU,YouTube
1596,353.0,118.84,118.84,Rest_of_the_world,LinkedIn
1597,5461.0,161.8,161.8,Rest_of_the_world,Instagram
1598,280.0,146.44,146.44,West_EU,Google
1599,3131.0,119.0,119.0,Rest_of_the_world,Instagram
1600,1036.0,119.0,119.0,USA/Canada/As,Other
1601,356.0,138.64,138.64,West_EU,LinkedIn
1602,153.0,118.58,118.58,USA/Canada/As,LinkedIn
1603,475.0,63.0,63.0,USA/Canada/As,YouTube
1604,163.0,119.0,119.0,USA/Canada/As,LinkedIn
1605,866.0,119.0,119.0,Rest_of_the_world,Instagram
1606,1407.0,119.07,119.07,USA/Canada/As,YouTube
1607,281.0,118.34,118.34,Rest_of_the_world,Instagram
1608,283.0,43.66,43.66,West_EU,Other
1609,56.0,119.0,119.0,Rest_of_the_world,Friend
1610,697.0,141.31,141.31,West_EU,LinkedIn
1611,126132.0,119.0,119.0,Rest_of_the_world,YouTube
1612,13.0,118.44,118.44,Rest_of_the_world,LinkedIn
1613,1740.0,62.58,62.58,Rest_of_the_world,Google
1614,6299.0,123.56,123.56,Rest_of_the_world,Other
1615,15051.0,119.0,119.0,Rest_of_the_world,Other
1616,5807.0,62.58,62.58,West_EU,YouTube
1617,2636.0,33.05,33.05,West_EU,LinkedIn
1618,5015.0,145.75,145.75,West_EU,Facebook
1619,903.0,118.58,118.58,USA/Canada/As,LinkedIn
1620,384.0,62.58,62.58,Rest_of_the_world,Facebook
1621,24.0,119.0,119.0,USA/Canada/As,Twitter
1622,13431.0,64.8,64.8,Rest_of_the_world,YouTube
1623,1176.0,119.0,119.0,USA/Canada/As,Google
1624,65.0,184.44,184.44,Rest_of_the_world,YouTube
1625,352.0,36.0,36.0,USA/Canada/As,LinkedIn
1626,1002.0,174.0,174.0,USA/Canada/As,LinkedIn
1627,3597.0,143.99,143.99,West_EU,YouTube
1628,936.0,118.97,118.97,USA/Canada/As,Friend
1629,131.0,143.99,143.99,West_EU,LinkedIn
1630,858.0,64.4,64.4,Rest_of_the_world,Friend
1631,599.0,119.0,119.0,USA/Canada/As,YouTube
1632,1854.0,30.6,30.6,Rest_of_the_world,LinkedIn
1633,4337.0,104.61,104.61,West_EU,Friend
1634,334.0,14.25,14.25,Rest_of_the_world,Facebook
1635,1979.0,25.65,25.65,Rest_of_the_world,Google
1636,1687.0,145.92,145.92,West_EU,Friend
1637,1425.0,62.58,62.58,Rest_of_the_world,Facebook
1638,229.0,75.19,75.19,Rest_of_the_world,LinkedIn
1639,373.0,36.0,36.0,Rest_of_the_world,Friend
1640,210.0,72.57,72.57,Rest_of_the_world,YouTube
1641,274.0,62.58,62.58,Rest_of_the_world,Facebook
1642,312.0,62.58,62.58,Rest_of_the_world,Twitter
1643,464.0,62.58,62.58,Rest_of_the_world,Instagram
1644,120.0,62.58,62.58,Rest_of_the_world,Other
1645,717.0,142.0,142.0,West_EU,Friend
1646,1060.0,62.58,62.58,Rest_of_the_world,LinkedIn
1647,358.0,119.0,119.0,Rest_of_the_world,Instagram
1648,3012.0,34.2,34.2,Rest_of_the_world,Friend
1649,19415.0,202.72,202.72,USA/Canada/As,LinkedIn
1650,356.0,62.58,62.58,Rest_of_the_world,Friend
1651,474.0,144.53,144.53,West_EU,Friend
1652,517.0,119.0,119.0,USA/Canada/As,Other
1653,1289.0,36.0,36.0,Rest_of_the_world,LinkedIn
1654,358.0,119.0,119.0,USA/Canada/As,Instagram
1655,60.0,36.0,36.0,USA/Canada/As,Friend
1656,2087.0,14.25,14.25,Rest_of_the_world,Instagram
1657,520.0,156.0,156.0,Rest_of_the_world,Friend
1658,3378.0,119.0,119.0,USA/Canada/As,Friend
1659,109.0,62.58,62.58,Rest_of_the_world,LinkedIn
1660,1040.0,62.58,62.58,Rest_of_the_world,Facebook
1661,16.0,118.58,118.58,USA/Canada/As,Other
1662,486.0,119.0,119.0,Rest_of_the_world,YouTube
1663,1399.0,84.96,84.96,Rest_of_the_world,LinkedIn
1664,193.0,119.0,119.0,Rest_of_the_world,LinkedIn
1665,391.0,118.57,118.57,USA/Canada/As,LinkedIn
1666,220.0,121.0,121.0,Rest_of_the_world,Google
1667,14.0,119.0,119.0,USA/Canada/As,Google
1668,173.0,119.0,119.0,USA/Canada/As,Friend
1669,156.0,138.63,138.63,USA/Canada/As,Friend
1670,1400.0,36.0,36.0,USA/Canada/As,LinkedIn
1671,445.0,119.05,119.05,USA/Canada/As,YouTube
1672,41.0,118.79,118.79,USA/Canada/As,YouTube
1673,507.0,119.26,119.26,USA/Canada/As,YouTube
1674,462.0,62.58,62.58,Rest_of_the_world,Facebook
1675,2165.0,119.0,119.0,USA/Canada/As,Friend
1676,298.0,62.58,62.58,Rest_of_the_world,Friend
1677,52.0,119.28,119.28,USA/Canada/As,LinkedIn
1678,10842.0,62.68,62.68,USA/Canada/As,Instagram
1679,1032.0,96.99,96.99,Rest_of_the_world,Friend
1680,2725.0,36.0,36.0,Rest_of_the_world,Other
1681,609.0,118.89,118.89,Rest_of_the_world,Facebook
1682,1749.0,121.46,121.46,Rest_of_the_world,Google
1683,38.0,119.0,119.0,USA/Canada/As,YouTube
1684,445.0,144.01,144.01,West_EU,Instagram
1685,1450.0,19.0,19.0,Rest_of_the_world,Facebook
1686,458.0,119.0,119.0,Rest_of_the_world,YouTube
1687,1784.0,62.58,62.58,Rest_of_the_world,YouTube
1688,266.0,149.99,149.99,USA/Canada/As,Instagram
1689,1496.0,138.0,138.0,Rest_of_the_world,Google
1690,1371.0,62.58,62.58,Rest_of_the_world,Instagram
1691,199.0,119.0,119.0,USA/Canada/As,LinkedIn
1692,4401.0,143.2,143.2,Rest_of_the_world,Google
1693,4281.0,65.9,65.9,Rest_of_the_world,Facebook
1694,1117.0,182.78,182.78,West_EU,Instagram
1695,168.0,143.05,143.05,West_EU,Facebook
1696,424.0,62.58,62.58,USA/Canada/As,Friend
1697,1116.0,153.08,153.08,USA/Canada/As,YouTube
1698,1365.0,119.33,119.33,USA/Canada/As,LinkedIn
1699,400.0,62.58,62.58,Rest_of_the_world,Friend
1700,21174.0,21.81,21.81,Rest_of_the_world,Facebook
1701,24.0,119.28,119.28,USA/Canada/As,Google
1702,104.0,62.58,62.58,Rest_of_the_world,Google
1703,914.0,119.0,119.0,Rest_of_the_world,Instagram
1704,453.0,141.57,141.57,Rest_of_the_world,Other
1705,1030.0,62.58,62.58,Rest_of_the_world,LinkedIn
1706,1563.0,62.57,62.57,Rest_of_the_world,Google
1707,1424.0,62.57,62.57,West_EU,Google
1708,975.0,146.13,146.13,Rest_of_the_world,Friend
1709,1681.0,34.2,34.2,Rest_of_the_world,Friend
1710,385.0,142.33,142.33,West_EU,Friend
1711,3459.0,23.37,23.37,West_EU,Other
1712,12927.0,180.71,180.71,West_EU,Other
1713,5993.0,34.2,34.2,Rest_of_the_world,Facebook
1714,16008.0,141.27,141.27,West_EU,Other
1715,580.0,62.56,62.56,Rest_of_the_world,Google
1716,18.0,43.77,43.77,West_EU,YouTube
1717,220.0,43.2,43.2,West_EU,Friend
1718,412.0,119.0,119.0,Rest_of_the_world,Friend
1719,2853.0,62.58,62.58,Rest_of_the_world,LinkedIn
1720,706.0,62.57,62.57,Rest_of_the_world,YouTube
1721,674.0,62.58,62.58,Rest_of_the_world,LinkedIn
1722,1922.0,19.0,19.0,Rest_of_the_world,YouTube
1723,595.0,119.0,119.0,Rest_of_the_world,Other
1724,659.0,119.0,119.0,Rest_of_the_world,YouTube
1725,398.0,119.0,119.0,USA/Canada/As,YouTube
1726,1365.0,48.6,48.6,USA/Canada/As,Other
1727,172.0,119.0,119.0,USA/Canada/As,Facebook
1728,8647.0,287.68,281.105,West_EU,Facebook
1729,206.0,164.0,164.0,Rest_of_the_world,Friend
1730,325.0,62.58,62.58,Rest_of_the_world,Friend
1731,168.0,118.97,118.97,USA/Canada/As,Google
1732,2395.0,118.78,118.78,USA/Canada/As,YouTube
1733,2867.0,74.47,74.47,West_EU,Other
1734,363.0,74.47,74.47,West_EU,Friend
1735,185.0,138.01,138.01,USA/Canada/As,Friend
1736,7.0,19.0,19.0,Rest_of_the_world,YouTube
1737,975.0,62.58,62.58,Rest_of_the_world,Friend
1738,238.0,119.0,119.0,USA/Canada/As,Facebook
1739,652.0,142.56,142.56,Rest_of_the_world,Google
1740,1122.0,119.0,119.0,USA/Canada/As,LinkedIn
1741,482.0,118.42,118.42,West_EU,Other
1742,8.0,130.0,130.0,USA/Canada/As,Google
1743,319.0,62.57,62.57,Rest_of_the_world,Google
1744,121.0,62.58,62.58,Rest_of_the_world,LinkedIn
1745,11725.0,119.0,119.0,Rest_of_the_world,Facebook
1746,185.0,118.62,118.62,West_EU,Other
1747,9481.0,143.93,143.93,West_EU,Other
1748,785.0,19.0,19.0,Rest_of_the_world,Friend
1749,194.0,172.71,172.71,USA/Canada/As,Google
1750,5255.0,118.79,118.79,USA/Canada/As,YouTube
1751,216.0,62.58,62.58,Rest_of_the_world,LinkedIn
1752,1153.0,119.0,119.0,Rest_of_the_world,YouTube
1753,1136.0,91.5,91.5,Rest_of_the_world,Google
1754,2722.0,34.2,34.2,Rest_of_the_world,Friend
1755,1385.0,62.58,62.58,Rest_of_the_world,Friend
1756,1729.0,62.58,62.58,Rest_of_the_world,Facebook
1757,201.0,119.0,119.0,Rest_of_the_world,Other
1758,988.0,96.99,96.99,Rest_of_the_world,Friend
1759,909.0,240.0,240.0,West_EU,Friend
1760,704.0,68.36,68.36,Rest_of_the_world,LinkedIn
1761,1472.0,174.79,174.79,USA/Canada/As,Facebook
1762,1414.0,119.0,119.0,USA/Canada/As,Google
1763,1844.0,78.87,78.87,Rest_of_the_world,Friend
1764,2349.0,63.63,63.63,Rest_of_the_world,LinkedIn
1765,1735.0,62.58,62.58,Rest_of_the_world,Facebook
1766,186.0,149.99,149.99,USA/Canada/As,Friend
1767,82.0,118.93,118.93,USA/Canada/As,Twitter
1768,1132.0,113.04,113.04,West_EU,Friend
1769,848.0,91.5,91.5,Rest_of_the_world,Google
1770,885.0,50.18,50.18,West_EU,Google
1771,1314.0,36.0,36.0,Rest_of_the_world,Instagram
1772,1197.0,142.69,142.69,West_EU,Twitter
1773,5361.0,125.3,125.3,West_EU,YouTube
1774,173.0,62.58,62.58,Rest_of_the_world,YouTube
1775,437.0,143.95,143.95,West_EU,YouTube
1776,626.0,143.25,143.25,West_EU,Friend
1777,415.0,19.0,19.0,Rest_of_the_world,Friend
1778,479.0,119.0,119.0,USA/Canada/As,YouTube
1779,1064.0,119.0,119.0,Rest_of_the_world,Other
1780,70.0,119.0,119.0,USA/Canada/As,Other
